decision_id,task_id,decision_path,director_version,decision_type,selected_role_id,selected_role_version,agent_job_id,status,supersedes_decision_id,requires_human_gate,created_at,activated_at,completed_at,validation_status,notes
DDR-20260614-143,RT-20260614-143,research_control/tasks/RT-20260614-143/DDR-20260614-143.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-143-001,completed,DDR-20260614-142,false,2026-06-25T01:14:37Z,2026-06-25T01:14:37Z,2026-06-25T01:14:37Z,PASS,Selected Ontology Formalizer for proposal-only MetricRespTok_src source-extension candidate and MetricData sufficiency criteria with no g_eff construction
DDR-20260614-144,RT-20260614-144,research_control/tasks/RT-20260614-144/DDR-20260614-144.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-144-001,completed,DDR-20260614-143,false,2026-06-25T01:32:15Z,2026-06-25T01:32:15Z,2026-06-25T01:32:15Z,PASS,Selected Smuggling Auditor for proposal-only MetricRespTok_src hidden-import audit with no candidate adoption MetricData construction or g_eff construction
DDR-20260614-145,RT-20260614-145,research_control/tasks/RT-20260614-145/DDR-20260614-145.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-145-001,completed,DDR-20260614-144,false,2026-06-25T01:47:25Z,2026-06-25T01:47:25Z,2026-06-25T01:47:25Z,PASS,Selected Refuter for proposal-only MetricRespTok_src stress test with no candidate adoption MetricData construction or g_eff construction
DDR-20260614-146,RT-20260614-146,research_control/tasks/RT-20260614-146/DDR-20260614-146.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-146-001,completed,DDR-20260614-145,false,2026-06-25T04:10:24Z,2026-06-25T04:10:24Z,2026-06-25T04:10:24Z,PASS,Selected Gate Chair for one human-approved MetricRespTok_src response-token source-extension adoption review with MetricData construction g_eff construction and downstream GR claim blocks preserved
DDR-20260614-147,RT-20260614-147,research_control/tasks/RT-20260614-147/DDR-20260614-147.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-147-001,completed,DDR-20260614-146,false,2026-06-25T04:28:27Z,2026-06-25T04:28:27Z,2026-06-25T04:28:27Z,PASS,Selected Candidate Constructor for post-MetricRespTok non-bottom MetricData witness-or-primary-obstruction packet with no g_eff construction
DDR-20260614-148,RT-20260614-148,research_control/tasks/RT-20260614-148/DDR-20260614-148.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-148-001,completed,DDR-20260614-147,false,2026-06-25T15:46:07Z,2026-06-25T15:46:07Z,2026-06-25T15:46:07Z,PASS,Selected Theoretical Continuation Selector for post-obstruction MetricData token-valuation route selection with strict schema formalization next and no g_eff construction
DDR-20260614-149,RT-20260614-149,research_control/tasks/RT-20260614-149/DDR-20260614-149.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-149-001,completed,DDR-20260614-148,false,2026-06-25T15:58:44Z,2026-06-25T15:58:44Z,2026-06-25T15:58:44Z,PASS,Selected Ontology Formalizer for strict NonBottomMetricDataWitness schema formalization with no MetricData or g_eff construction
DDR-20260614-150,RT-20260614-150,research_control/tasks/RT-20260614-150/DDR-20260614-150.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-150-001,completed,DDR-20260614-149,false,2026-06-25T16:19:02Z,2026-06-25T16:19:02Z,2026-06-25T16:19:02Z,PASS,Selected Candidate Constructor for strict-schema concrete MetricData token valuation attempt or precise obstruction with no g_eff construction
DDR-20260614-151,RT-20260614-151,research_control/tasks/RT-20260614-151/DDR-20260614-151.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-151-001,completed,DDR-20260614-150,false,2026-06-25T16:36:37Z,2026-06-25T16:36:37Z,2026-06-25T16:36:37Z,PASS,Selected Theoretical Continuation Selector for Phase F current-route freeze review after repeated strict-schema token-valuation obstruction with no g_eff construction
DDR-20260614-152,RT-20260614-152,research_control/tasks/RT-20260614-152/DDR-20260614-152.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-152-001,completed,DDR-20260614-151,false,2026-06-25T17:22:16Z,2026-06-25T17:22:16Z,2026-06-25T17:22:16Z,PASS,Selected Theoretical Continuation Selector for post-freeze ontology-law route selection with next Ontology Formalizer MetricTokenVal candidate formalization and no g_eff construction
DDR-20260614-153,RT-20260614-153,research_control/tasks/RT-20260614-153/DDR-20260614-153.md,director-of-research@0.3.0,task_overlay,memory-system-maintainer,0.2.0,AJ-RT-20260614-153-001,completed,DDR-20260614-152,false,2026-06-25T18:47:13Z,2026-06-25T18:47:13Z,2026-06-25T18:47:13Z,PASS,Selected Memory-System Maintainer for current-frontier synchronization to handoff-0187 with no physics claim promotion
DDR-20260614-154,RT-20260614-154,research_control/tasks/RT-20260614-154/DDR-20260614-154.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-154-001,completed,DDR-20260614-152,false,2026-06-25T19:04:46Z,2026-06-25T19:04:46Z,2026-06-25T19:04:46Z,PASS,Selected Ontology Formalizer for proposal-only MetricTokenVal selector-candidate formalization under ontology-law route with no MetricData or g_eff construction
DDR-20260614-155,RT-20260614-155,research_control/tasks/RT-20260614-155/DDR-20260614-155.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-155-001,completed,DDR-20260614-154,false,2026-06-25T19:21:02Z,2026-06-25T19:21:02Z,2026-06-25T19:21:02Z,PASS,Selected Smuggling Auditor for proposal-only MetricTokenVal selector-candidate audit with no source-law adoption no MetricData and no g_eff construction
DDR-20260614-156,RT-20260614-156,research_control/tasks/RT-20260614-156/DDR-20260614-156.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-156-001,completed,DDR-20260614-155,false,2026-06-25T19:37:01Z,2026-06-25T19:37:01Z,2026-06-25T19:37:01Z,PASS,Selected Refuter for proposal-only MetricTokenVal selector-candidate stress with no source-law adoption no MetricData and no g_eff construction
DDR-20260614-157,RT-20260614-157,research_control/tasks/RT-20260614-157/DDR-20260614-157.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-157-001,completed,DDR-20260614-156,false,2026-06-25T19:52:56Z,2026-06-25T19:52:56Z,2026-06-25T19:52:56Z,PASS,Selected Theoretical Continuation Selector for v6 Phase 5 MetricTokenVal selector source-extension classification and narrow Gate Chair question preparation with no adoption no MetricData and no g_eff construction
DDR-20260614-158,RT-20260614-158,research_control/tasks/RT-20260614-158/DDR-20260614-158.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-158-001,completed,DDR-20260614-157,false,2026-06-25T20:18:18Z,2026-06-25T20:18:18Z,2026-06-25T20:18:18Z,PASS,Selected Gate Chair for user-authorized MetricTokenVal selector source-extension-law-data review with no MetricData no g_eff and no downstream GR promotion
DDR-20260614-159,RT-20260614-159,research_control/tasks/RT-20260614-159/DDR-20260614-159.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-159-001,completed,DDR-20260614-158,false,2026-06-25T21:25:37Z,2026-06-25T21:25:37Z,2026-06-25T21:25:37Z,PASS,Selected Candidate Constructor for strict NonBottomMetricDataWitness_src GSC witness-or-obstruction after MetricTokenVal source-extension law-data adoption with no g_eff construction
DDR-20260614-160,RT-20260614-160,research_control/tasks/RT-20260614-160/DDR-20260614-160.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-160-001,completed,DDR-20260614-159,false,2026-06-25T23:07:43Z,2026-06-25T23:07:43Z,2026-06-25T23:07:43Z,PASS,Selected Smuggling Auditor for finite/local NonBottomMetricDataWitness_src GSC E_0 candidate audit with no MetricData adoption and no g_eff construction
DDR-20260614-161,RT-20260614-161,research_control/tasks/RT-20260614-161/DDR-20260614-161.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-161-001,completed,DDR-20260614-160,false,2026-06-25T23:21:36Z,2026-06-25T23:21:36Z,2026-06-25T23:21:36Z,PASS,Selected Refuter for finite/local NonBottomMetricDataWitness_src GSC E_0 candidate stress with no MetricData adoption and no g_eff construction
DDR-20260614-162,RT-20260614-162,research_control/tasks/RT-20260614-162/DDR-20260614-162.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-162-001,completed,DDR-20260614-161,false,2026-06-25T23:43:38Z,2026-06-25T23:43:38Z,2026-06-25T23:43:38Z,PASS,Selected Theoretical Continuation Selector for post-stress NonBottomMetricDataWitness route classification with Candidate Constructor witness-family construction next and no MetricData or g_eff construction
DDR-20260614-163,RT-20260614-163,research_control/tasks/RT-20260614-163/DDR-20260614-163.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-163-001,completed,DDR-20260614-162,false,2026-06-26T01:24:38Z,2026-06-26T01:24:38Z,2026-06-26T01:24:38Z,PASS,Selected Candidate Constructor for finite directed chain family NonBottomMetricDataWitness construction with diamond overread pressure and no MetricData or g_eff construction
DDR-20260614-164,RT-20260614-164,research_control/tasks/RT-20260614-164/DDR-20260614-164.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-164-001,completed,DDR-20260614-163,false,2026-06-26T01:40:38Z,2026-06-26T01:40:38Z,2026-06-26T01:40:38Z,PASS,Selected Smuggling Auditor for finite directed chain family NonBottomMetricDataWitness audit with no MetricData arbitrary source theorem or g_eff construction
DDR-20260614-186,RT-20260614-186,research_control/tasks/RT-20260614-186/DDR-20260614-186.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-186-001,completed,DDR-20260614-184,false,2026-06-26T09:00:00Z,2026-06-26T09:00:00Z,2026-06-26T09:00:00Z,PASS,Selected Gate Chair for user-authorized beta-separated marked finite graph family source-extension evidence-status review with no BranchDisc adoption no MetricData no checker authority no g_eff and no downstream GR promotion
DDR-20260614-187,RT-20260614-187,research_control/tasks/RT-20260614-187/DDR-20260614-187.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-187-001,completed,DDR-20260614-186,false,2026-06-26T11:24:36Z,2026-06-26T11:24:36Z,2026-06-26T11:24:36Z,PASS,Selected Theoretical Continuation Selector for post-Gate route classification and Candidate Constructor metric-data precursor routing with no BranchDisc adoption no MetricData construction or adoption no checker authority no g_eff and no downstream GR promotion
DDR-20260614-188,RT-20260614-188,research_control/tasks/RT-20260614-188/DDR-20260614-188.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-188-001,completed,DDR-20260614-187,false,2026-06-26T18:47:01Z,2026-06-26T18:47:01Z,2026-06-26T18:47:01Z,PASS,Selected Candidate Constructor for post-Gate source-only prerequisite-data precursor construction with no BranchDisc adoption no MetricData construction or adoption no checker authority no g_eff and no downstream GR promotion
DDR-20260614-189,RT-20260614-189,research_control/tasks/RT-20260614-189/DDR-20260614-189.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-189-001,completed,DDR-20260614-188,false,2026-06-26T19:11:04Z,2026-06-26T19:11:04Z,2026-06-26T19:11:04Z,PASS,Selected Smuggling Auditor for post-Gate source-only PreMetricData prerequisite precursor audit with no BranchDisc adoption no MetricData construction or adoption no checker authority no g_eff and no downstream GR promotion
DDR-20260614-190,RT-20260614-190,research_control/tasks/RT-20260614-190/DDR-20260614-190.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-190-001,completed,DDR-20260614-189,false,2026-06-26T19:32:32Z,2026-06-26T19:32:32Z,2026-06-26T19:32:32Z,PASS,Selected Refuter for post-Gate PreMetricData precursor stress pending selector with no MetricData or g_eff construction
DDR-20260614-191,RT-20260614-191,research_control/tasks/RT-20260614-191/DDR-20260614-191.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-191-001,completed,DDR-20260614-190,false,2026-06-26T20:05:00Z,2026-06-26T20:05:00Z,2026-06-26T20:05:00Z,PASS,Selected Theoretical Continuation Selector for post-stress PreMetricData precursor route classification and Gate Chair evidence review routing with no MetricData or g_eff construction
DDR-20260614-192,RT-20260614-192,research_control/tasks/RT-20260614-192/DDR-20260614-192.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-192-001,completed,DDR-20260614-191,false,2026-06-26T20:28:00Z,2026-06-26T20:28:00Z,2026-06-26T20:28:00Z,PASS,Selected Gate Chair for v9-authorized PreMetricData prerequisite evidence-status review with no BranchDisc adoption no MetricData no checker authority no g_eff and no downstream GR promotion
DDR-20260614-193,RT-20260614-193,research_control/tasks/RT-20260614-193/DDR-20260614-193.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-193-001,completed,DDR-20260614-192,false,2026-06-26T21:04:00Z,2026-06-26T21:04:00Z,2026-06-26T21:04:00Z,PASS,Selected Theoretical Continuation Selector for post-prerequisite MetricData route classification and Candidate Constructor routing with no MetricData adoption no g_eff and no downstream GR promotion
DDR-20260614-194,RT-20260614-194,research_control/tasks/RT-20260614-194/DDR-20260614-194.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-194-001,completed,DDR-20260614-193,false,2026-06-26T21:38:00Z,2026-06-26T21:38:00Z,2026-06-26T21:38:00Z,PASS,Selected Candidate Constructor for draft/control MetricData construction or precise OB-GEFF obstruction with no MetricData adoption no g_eff and no downstream GR promotion
DDR-20260614-195,RT-20260614-195,research_control/tasks/RT-20260614-195/DDR-20260614-195.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-195-001,completed,DDR-20260614-194,false,2026-06-26T22:05:00Z,2026-06-26T22:05:00Z,2026-06-26T22:05:00Z,PASS,Selected Smuggling Auditor for draft/control MetricData candidate audit with no MetricData adoption no g_eff and no downstream GR promotion
DDR-20260614-196,RT-20260614-196,research_control/tasks/RT-20260614-196/DDR-20260614-196.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-196-001,completed,DDR-20260614-195,false,2026-06-26T22:42:00Z,2026-06-26T22:42:00Z,2026-06-26T22:42:00Z,PASS,Selected Refuter for draft/control MetricData candidate stress pending selector with no MetricData adoption no g_eff and no downstream GR promotion
DDR-20260614-197,RT-20260614-197,research_control/tasks/RT-20260614-197/DDR-20260614-197.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-197-001,completed,DDR-20260614-196,false,2026-06-26T23:05:00Z,2026-06-26T23:05:00Z,2026-06-26T23:05:00Z,PASS,Selected Theoretical Continuation Selector for post-stress MetricData candidate route classification and Gate Chair evidence-status review routing with no MetricData adoption by selector no g_eff and no downstream GR promotion
DDR-20260614-198,RT-20260614-198,research_control/tasks/RT-20260614-198/DDR-20260614-198.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-198-001,completed,DDR-20260614-197,false,2026-06-26T23:28:00Z,2026-06-26T23:28:00Z,2026-06-26T23:28:00Z,PASS,Selected Gate Chair for v9-authorized MetricData candidate evidence-status review with no BranchDisc adoption no checker authority no g_eff and no downstream GR promotion
DDR-20260614-199,RT-20260614-199,research_control/tasks/RT-20260614-199/DDR-20260614-199.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-199-001,completed,DDR-20260614-198,false,2026-06-26T23:45:00Z,2026-06-26T23:45:00Z,2026-06-26T23:45:00Z,PASS,Selected Theoretical Continuation Selector for Phase 9 route classification and Candidate Constructor routing with no g_eff construction by selector and no downstream GR promotion
DDR-20260614-200,RT-20260614-200,research_control/tasks/RT-20260614-200/DDR-20260614-200.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-200-001,completed,DDR-20260614-199,false,2026-06-26T23:58:00Z,2026-06-26T23:58:00Z,2026-06-26T23:58:00Z,PASS,Selected Candidate Constructor for Phase 9 g_eff candidate-or-obstruction attempt and recorded OB-GEFF-SIGNATURE-SCALE-CONTINUUM-UNDERDETERMINED
